Date,Time,Home,Away,Datetime,%Home,%Draw,%Away,%H_CS,%A_CS,%H_3GS,%A_3GS,S_P,%S_P,Sorare Competition,league,season
2025-08-24,01:30,Independiente,Platense,2025-08-24 01:30:00,0.5292229824115473,0.26124444489159804,0.20856418841490612,0.43336726230413464,0.22217102827275834,0.1912820475729475,0.05254405217658896,1-0,0.1449750087821601,Contender,Superliga Argentina de Fútbol,2025
2025-10-10,19:30,San Lorenzo,San Martín de San Juan,2025-10-10 19:30:00,0.7043471152006163,0.25072816286077343,0.04416405787112094,0.8333156717650789,0.23469493821983153,0.17781912494135382,0.0008706846437572071,1-0,0.2836956029869029,Contender,Superliga Argentina de Fútbol,2025
2025-10-10,21:15,Defensa y Just,Arg Juniors,2025-10-10 21:15:00,0.5168377958417002,0.2181521600089338,0.26025308007627623,0.25871127629264595,0.1384518352531145,0.3126100778248898,0.15287411623403813,1-1,0.09588483811784138,Contender,Superliga Argentina de Fútbol,2025
2025-10-10,21:45,Cen. Córdoba–SdE,Unión,2025-10-10 21:45:00,0.4457510520519041,0.24511920924899103,0.3074198924803655,0.27586534067287477,0.2020321098699501,0.21495751035036764,0.1392273773978634,1-1,0.11484412452727127,Contender,Superliga Argentina de Fútbol,2025
2025-10-10,23:30,Newell's OB,Tigre,2025-10-10 23:30:00,0.3765849489783733,0.3207812200352627,0.3025164454695898,0.42163243085388885,0.3674248650109169,0.08043623619482132,0.05694974580393639,1-0,0.1551227991406865,Contender,Superliga Argentina de Fútbol,2025
2025-10-11,19:30,Barracas Central,Boca Juniors,2025-10-11 19:30:00,0.23378007987119398,0.22922033490288315,0.5340467938333278,0.16101920115455973,0.32248578695307667,0.1050077893206447,0.2735395248157638,1-1,0.10736124055913608,Contender,Superliga Argentina de Fútbol,2025
2025-10-11,21:45,Gimnasia–LP,Talleres,2025-10-11 21:45:00,0.21555421195669666,0.33947227690470133,0.44487945663762746,0.36286605941300865,0.5447903762582373,0.023833202321391238,0.08275110844650732,0-1,0.20041662998770746,Contender,Superliga Argentina de Fútbol,2025
2025-10-11,00:00,Banfield,Racing Club,2025-10-11 00:00:00,0.23843369962531452,0.3663680470951348,0.39515990093958875,0.4192377633883782,0.5472458514428958,0.02339078384463976,0.05786446444138195,0-0,0.2294349261487751,Contender,Superliga Argentina de Fútbol,2025
2025-10-12,19:30,Aldosivi,Huracán,2025-10-12 19:30:00,0.056858447676509896,0.39322030252290424,0.5498723413452847,0.3995301971008979,0.8664048712850249,0.00044109534942047776,0.06571453150783962,0-0,0.34617183972363363,Contender,Superliga Argentina de Fútbol,2025
2025-10-12,21:45,Instituto,Atlé Tucumán,2025-10-12 21:45:00,0.7793344486117341,0.1764362545938762,0.04062114239459096,0.7760290502966345,0.1471521261731916,0.2970706638547607,0.002152491585631123,1-0,0.21962168254868814,Contender,Superliga Argentina de Fútbol,2025
2025-10-12,21:45,Ind. Rivadavia,Godoy Cruz,2025-10-12 21:45:00,0.5575851474293194,0.20981439349543024,0.22663054284072756,0.2817063215072723,0.12437115748803176,0.340337459135886,0.13296566676947094,2-1,0.09654756334155308,Contender,Superliga Argentina de Fútbol,2025
2025-10-12,00:15,River Plate,Sarmiento,2025-10-12 00:15:00,0.6705752982657686,0.21455310764098215,0.11210022727431315,0.5557769842404903,0.16125305213127425,0.2732533396696898,0.02156017916672497,1-0,0.16399239399596321,Contender,Superliga Argentina de Fútbol,2025
2025-10-11,02:15,Belgrano,Estudiantes–LP,2025-10-11 02:15:00,0.796215246090191,0.13809723596779977,0.05340786649203577,0.6198636733935378,0.08822536493125067,0.4252737146075548,0.01178690811928117,2-0,0.16318227504233423,Contender,Superliga Argentina de Fútbol,2025
2025-10-11,03:15,Vélez Sarsfield,Rosario Central,2025-10-11 03:15:00,0.1416858509123294,0.36796475252612015,0.4902864606146754,0.38472197166866096,0.687296997344628,0.006648071429022259,0.07219141549433555,0-0,0.2644348984010934,Contender,Superliga Argentina de Fútbol,2025
2025-10-13,23:30,Platense,Deportivo Riestra,2025-10-13 23:30:00,0.1392241944596666,0.1584118143543203,0.6798295644018036,0.06412017309399316,0.2996222091321411,0.11394652180000348,0.49533779659220406,1-2,0.0876888701787424,Contender,Superliga Argentina de Fútbol,2025
2025-10-12,02:15,Independiente,Lanús,2025-10-12 02:15:00,0.646456151783569,0.2830556171453313,0.07004975700025586,0.7756996032134433,0.26754507963245305,0.14672277313172266,0.0022480091703034914,1-0,0.2737476089479929,Contender,Superliga Argentina de Fútbol,2025
2025-10-19,à venir,Lanús,Godoy Cruz,,0.7235561568900102,0.14859054758772128,0.1065422155407692,0.37690935668691666,0.06596245326116065,0.4896419910487562,0.07049244097650655,2-0,0.09387543733812813,Contender,Superliga Argentina de Fútbol,2025
2025-10-19,à venir,Tigre,Barracas Central,,0.4523943731044397,0.3356846458868845,0.21181449059244825,0.5452486441703279,0.35510621266357695,0.0868110688251151,0.023747307744938276,1-0,0.20048409941365766,Contender,Superliga Argentina de Fútbol,2025
2025-10-19,à venir,Racing Club,Aldosivi,,0.6477711202076647,0.20912162399268056,0.13918976661903426,0.4634432881451332,0.14306259120907724,0.30438709218668364,0.04236351003907397,1-0,0.1294272724676489,Contender,Superliga Argentina de Fútbol,2025
2025-10-19,à venir,Arg Juniors,Newell's OB,,0.6609141751744718,0.005143913494408909,0.0003812501642249227,0.6106920033377636,0.003609858785399337,0.5854367724582,6.935883764946507e-05,5-0,0.1551067084625744,Contender,Superliga Argentina de Fútbol,2025
