Date,Time,Home,Away,Datetime,%Home,%Draw,%Away,%H_CS,%A_CS,%H_3GS,%A_3GS,S_P,%S_P,Sorare Competition,league,season
2025-08-22,20:00,Ayacucho,Binacional,2025-08-22 20:00:00,0.6564453244639992,0.21291901924867304,0.1274076972279928,0.5059937819000149,0.15314860602289115,0.2866734275457675,0.031411641161661376,1-0,0.14587261110248584,Contender,Primera División del Perú,2025
2025-09-14,20:00,Binacional,ADT Tarma,2025-09-14 20:00:00,0.3982291549569155,0.2385776933518098,0.3609682309859142,0.22213643862988963,0.2037558044593094,0.21254524624981969,0.19076683654861487,1-1,0.10841138045221964,Contender,Primera División del Perú,2025
2025-09-16,00:30,CDC Santa Rosa,Alianza Lima,2025-09-16 00:30:00,0.711434320501638,0.13980179960072625,0.11496333247376847,0.30353800399141895,0.04968246223330567,0.5435207850189817,0.10760415616742619,3-1,0.08149302123487329,Contender,Primera División del Perú,2025
2025-09-18,22:00,Universitario,Juan Pablo II,2025-09-18 22:00:00,0.4538356813370542,0.005125700787794895,0.0013732446210874662,0.2832454228693524,0.0009789266530707214,0.4290726620089869,0.006132396501510544,6-0,0.09258704356689082,Contender,Primera División del Perú,2025
2025-09-22,22:00,Alianza Univ,Deportivo Garcilaso,2025-09-22 22:00:00,0.5502409732364035,0.18567590134852033,0.24670760553660784,0.18249562561675178,0.0779722533919698,0.4524225315943339,0.23340900095444095,2-1,0.07932283800460205,Contender,Primera División del Perú,2025
2025-09-25,22:00,CDC Santa Rosa,Sporting Cristal,2025-09-25 22:00:00,0.6630887408639073,0.13304293619368954,0.13964401870814921,0.18674682240423235,0.031108888798730756,0.6095875985479667,0.20485990525857753,3-1,0.06966522501038809,Contender,Primera División del Perú,2025
2025-09-29,22:00,Sport Boys,Comerciantes Unidos,2025-09-29 22:00:00,0.7269888099054538,0.1541488105772211,0.10242475247369229,0.41682643081757526,0.07610336441070847,0.4590148635143411,0.055251583882139806,2-0,0.10697796012150554,Contender,Primera División del Perú,2025
2025-10-03,22:00,Cienciano,Ayacucho,2025-10-03 22:00:00,0.756027481514375,0.026176722752604655,0.008334384008088046,0.48162394770650846,0.00821414291547474,0.6481792451143235,0.01110844958028101,4-0,0.11086318318456911,Contender,Primera División del Perú,2025
2025-10-16,22:00,Sport Huancayo,Atlético Grau,2025-10-16 22:00:00,0.5058224184621879,0.03144535370487545,0.021090904157033602,0.12488261460034791,0.001841993456907793,0.508411729077259,0.10611219215505158,6-1,0.0534069153657403,Contender,Primera División del Perú,2025
2025-10-15,03:00,Sporting Cristal,Universitario,2025-10-15 03:00:00,0.5502264289096634,0.27594703285074224,0.17320847125432062,0.5224165029107193,0.24753021090384458,0.16497531259316298,0.02817390778393798,1-0,0.18066190536130602,Contender,Primera División del Perú,2025
2025-10-16,03:00,Alianza Lima,Sport Boys,2025-10-16 03:00:00,0.5768032436598702,0.10045928381832527,0.11701954604982943,0.08474805307655081,0.008780375928227117,0.6459050351158806,0.30540908609441336,4-2,0.04915724022517622,Contender,Primera División del Perú,2025
2025-10-18,20:00,CDC Santa Rosa,Juan Pablo II,2025-10-18 20:00:00,0.7495065419474122,0.03809882304212479,0.0165853186159855,0.3899645690294737,0.009068139586554742,0.652190761589928,0.029826885132373963,4-0,0.08963230081517555,Contender,Primera División del Perú,2025
2025-10-18,22:15,Comerciantes Unidos,Alianza Atlético,2025-10-18 22:15:00,0.4883749173916063,0.22161581593008936,0.2856775435907768,0.23974032709270499,0.14650380257354675,0.29783475936443965,0.1711504140512849,1-1,0.09648428672904652,Contender,Primera División del Perú,2025
2025-10-18,01:00,Cienciano,Cusco,2025-10-18 01:00:00,0.5852470275104693,0.13151987679394397,0.17402843003126792,0.0989377085509268,0.019707095564646983,0.6425008859319955,0.3331160071648161,3-2,0.053396665169187126,Contender,Primera División del Perú,2025
2025-10-19,22:00,Atlético Grau,UTC,2025-10-19 22:00:00,0.831803287966161,0.1144091912376885,0.03634214856347629,0.6697113509852155,0.07363868090449256,0.4662781338946935,0.006937661786410663,2-0,0.17077206583978374,Contender,Primera División del Perú,2025
2025-10-19,00:30,Deportivo Garcilaso,Sporting Cristal,2025-10-19 00:30:00,0.4870451440981496,0.19834131494414464,0.3024457364643977,0.16309078398048646,0.09889145922013814,0.3962842602828322,0.26523056013489393,2-1,0.07865278569536353,Contender,Primera División del Perú,2025
2025-10-20,20:15,Sport Huancayo,Alianza Lima,2025-10-20 20:15:00,0.5899439095251118,0.036841223807630295,0.023537725272389957,0.17532887490954135,0.003266461892317267,0.5748559769754893,0.09437389894693217,5-1,0.059109171586740845,Contender,Primera División del Perú,2025
2025-10-20,22:00,Alianza Univ,ADT Tarma,2025-10-20 22:00:00,0.3679388267934388,0.18830869731583832,0.42184573262174213,0.08539071332169085,0.1000173912259579,0.3869666338667071,0.4268246565405653,2-2,0.06875612227035317,Contender,Primera División del Perú,2025
2025-10-19,02:30,Universitario,Ayacucho,2025-10-19 02:30:00,0.49349773955972753,0.0037116216903926597,0.0006660766737772476,0.37722466341476035,0.0012515882541640228,0.46030667417569,0.00144226166286077,6-0,0.11737360358495849,Contender,Primera División del Perú,2025
2025-10-20,02:30,Sport Boys,Melgar,2025-10-20 02:30:00,0.34240105417557953,0.31506344831455474,0.3424010541755795,0.3806295632267502,0.3806295632267502,0.07405814901256379,0.07405814901256379,0-0,0.1448983450188235,Contender,Primera División del Perú,2025
