Date,Time,Home,Away,Datetime,%Home,%Draw,%Away,%H_CS,%A_CS,%H_3GS,%A_3GS,S_P,%S_P,Sorare Competition,league,season
2025-10-18,16:00,Rangers,Dundee United,2025-10-18 16:00:00,0.7002885313229124,0.17344438383567895,0.11618545452647841,0.4322559913720068,0.09702153056086267,0.4025727109391554,0.05108232600077382,2-0,0.11527455750594497,Challenger,Scottish Premiership,2025-2026
2025-10-18,16:00,St Mirren,Aberdeen,2025-10-18 16:00:00,0.7012722356454997,0.1821779608404606,0.10948975560077859,0.4836803127868667,0.11350449754675848,0.3637643685354529,0.03625821865011195,2-0,0.1308872260512419,Challenger,Scottish Premiership,2025-2026
2025-10-18,16:00,Motherwell,Falkirk,2025-10-18 16:00:00,0.6341562394872821,0.23383846210275727,0.13020368211108818,0.5430299458743773,0.18503438344908502,0.23760552415182656,0.023945889939011533,1-0,0.1698355080286983,Challenger,Scottish Premiership,2025-2026
2025-10-18,16:00,Hibernian,Livingston,2025-10-18 16:00:00,0.6102331795314733,0.16936911280157468,0.1953886074503756,0.20630562528647473,0.0615094493760488,0.5030710732141637,0.1988736828293852,2-1,0.07858475460467586,Challenger,Scottish Premiership,2025-2026
2025-10-18,18:45,Kilmarnock,Hearts,2025-10-18 18:45:00,0.4185455450862629,0.2601168441989734,0.32038627099061107,0.297521801431595,0.24077925281277038,0.17150487614851864,0.12268411253632952,1-1,0.12367862872555795,Challenger,Scottish Premiership,2025-2026
2025-10-19,13:00,Dundee,Celtic,2025-10-19 13:00:00,0.06125541140193207,0.08752424145603958,0.7498204330668715,0.02009099736318333,0.28987274724274353,0.09513051776862162,0.6466422962622785,1-3,0.07291320417983888,Challenger,Scottish Premiership,2025-2026
2025-10-25,16:00,Livingston,Motherwell,2025-10-25 16:00:00,0.4648800372139228,0.21551445841447245,0.31378442666803874,0.19903701594248474,0.13616068563722727,0.3164205772808765,0.21682915223433827,1-1,0.08743832128738521,Challenger,Scottish Premiership,2025-2026
2025-10-25,16:00,Falkirk,Dundee,2025-10-25 16:00:00,0.5511357684754274,0.24088185218302982,0.20611672960884078,0.3942549767384248,0.18456194769100331,0.23823937596387518,0.067530844490589,1-0,0.12318118929095892,Challenger,Scottish Premiership,2025-2026
2025-10-25,16:00,Dundee United,St Mirren,2025-10-25 16:00:00,0.4427456018228591,0.23873355222571804,0.31631494156058043,0.2535957163715094,0.18951786639970442,0.23118578184193453,0.15857181196196982,1-1,0.10974987671012877,Challenger,Scottish Premiership,2025-2026
2025-10-26,13:00,Hearts,Celtic,2025-10-26 13:00:00,0.1999151943356538,0.2076762340525134,0.5866209695593103,0.12458696233313825,0.320715614932553,0.10525253855432735,0.33998962938025484,1-2,0.09862049175366998,Challenger,Scottish Premiership,2025-2026
2025-10-26,15:30,Aberdeen,Hibernian,2025-10-26 15:30:00,0.5091372263099403,0.24074050353235524,0.24813876426747145,0.3304460867394115,0.18400495710885337,0.23896790730864098,0.10035232573349402,1-1,0.11400071373431686,Challenger,Scottish Premiership,2025-2026
2025-10-26,16:00,Rangers,Kilmarnock,2025-10-26 16:00:00,0.8154660244445424,0.0871784689468017,0.041846129607719426,0.4782363300955643,0.03450144837152781,0.5982948874489605,0.03004487205074594,3-0,0.11111233266837131,Challenger,Scottish Premiership,2025-2026
2025-10-29,20:45,Celtic,Falkirk,2025-10-29 20:45:00,0.884454093066102,0.062173788241179806,0.011409033192756393,0.7708246295782256,0.04261957271771838,0.5687562260005359,0.0013955019913433403,3-0,0.1795608495223013,Challenger,Scottish Premiership,2025-2026
2025-10-29,20:45,St Mirren,Hearts,2025-10-29 20:45:00,0.3804217662739315,0.24869007658702666,0.36942059396194676,0.23961866517060784,0.23378345575245651,0.17847256309901025,0.1724623635333571,1-1,0.11637120194001876,Challenger,Scottish Premiership,2025-2026
2025-10-29,20:45,Hibernian,Rangers,2025-10-29 20:45:00,0.46535167044926595,0.19286196723839263,0.3252871450067435,0.1323513490143689,0.08918303143639505,0.41966628073284196,0.3176359872541875,2-2,0.07056779564393804,Challenger,Scottish Premiership,2025-2026
2025-10-29,20:45,Kilmarnock,Aberdeen,2025-10-29 20:45:00,0.7208351614080664,0.1797488727665827,0.09306343052178112,0.539750959965006,0.11855386280705321,0.3527553107140474,0.02398588234430029,2-0,0.14641235387878293,Challenger,Scottish Premiership,2025-2026
2025-10-29,20:45,Motherwell,Dundee United,2025-10-29 20:45:00,0.441258149477907,0.21845993420702514,0.33504990881038127,0.19092330566775592,0.14648436546976693,0.29736060872551473,0.22779370402346658,1-1,0.08915167385765911,Challenger,Scottish Premiership,2025-2026
2025-11-01,16:00,Falkirk,Kilmarnock,2025-11-01 16:00:00,0.5229084412017935,0.23394219658018034,0.24063298548066825,0.3243863647202628,0.17020067466562272,0.2591302298837504,0.10394145128807207,1-1,0.11010367579592795,Challenger,Scottish Premiership,2025-2026
2025-11-01,16:00,Hearts,Dundee,2025-11-01 16:00:00,0.7566513349842648,0.13410635268328672,0.08407657824579153,0.42022279258290607,0.0597420369474411,0.5096002201196376,0.0522009537841174,2-0,0.10223168796517582,Challenger,Scottish Premiership,2025-2026
2025-11-01,16:00,Livingston,Hibernian,2025-11-01 16:00:00,0.34076068132105536,0.2417427292707822,0.4155441607686866,0.20397828764618642,0.242060502304323,0.16980725036120006,0.2123945239830876,1-1,0.1114183510334236,Challenger,Scottish Premiership,2025-2026
