Date,Time,Home,Away,Datetime,%Home,%Draw,%Away,%H_CS,%A_CS,%H_3GS,%A_3GS,S_P,%S_P,Sorare Competition,league,season
2025-10-24,à venir,Palestino,Everton,,0.5856983313076451,0.2782973701804733,0.135441344366203,0.6039589762970099,0.2526837299430726,0.16007861487512917,0.014659461252393978,1-0,0.2100517809907011,Contender,Primera División de Chile,2025
2025-10-25,20:00,La Serena,Audax Italiano,2025-10-25 20:00:00,0.3252473716839258,0.16507106410205846,0.4458525739306519,0.040908688890179595,0.06240500863450522,0.47083538192213953,0.5592704699146742,2-3,0.05418392347112661,Contender,Primera División de Chile,2025
2025-10-25,22:30,Huachipato,Iquique,2025-10-25 22:30:00,0.8254110315392333,0.03898071672673435,0.011627811132987633,0.5730349333731044,0.016181158173985993,0.6555154578422786,0.00814805762683646,4-0,0.12755611901194763,Contender,Primera División de Chile,2025
2025-10-25,01:00,O'Higgins,Coquimbo Unido,2025-10-25 01:00:00,0.22059885519009376,0.3192117385076219,0.46002456130045033,0.3292029467126628,0.5115398236381414,0.03060184811353145,0.10166515626493214,0-1,0.18713619698704068,Contender,Primera División de Chile,2025
2025-10-26,16:30,Univ Católica,U de Chile,2025-10-26 16:30:00,0.7263056872104804,0.17924157988763295,0.08834618894184375,0.5577294784559419,0.12047243963425536,0.3486717892109812,0.020844573065673326,2-0,0.15139409937862017,Contender,Primera División de Chile,2025
2025-10-26,19:30,Cobresal,Unión Española,2025-10-26 19:30:00,0.7925156768395165,0.08509361547316309,0.04786025354635788,0.3969451676114334,0.02692118627234983,0.625345555504923,0.050268381752470975,3-0,0.09090096904071608,Contender,Primera División de Chile,2025
2025-10-26,22:00,La Calera,Ñublense,2025-10-26 22:00:00,0.3889754145052813,0.2681425183567182,0.34219020441030007,0.29733177760457574,0.26936516258766013,0.14506186313356903,0.12291153333939157,1-1,0.1274384242813029,Contender,Primera División de Chile,2025
2025-10-27,00:00,Colo-Colo,CD Limache,2025-10-27 00:00:00,0.7323160992190287,0.036530914520436025,0.01641810441738765,0.3652676784062822,0.00791210967417008,0.6464156969309697,0.033423594659355044,4-0,0.08410510953977644,Contender,Primera División de Chile,2025
2025-11-02,à venir,Univ Católica,O'Higgins,,0.7425846931358426,0.11648457303150316,0.08734551115400371,0.31084612300604886,0.035546630565303654,0.5943716586206321,0.09670682500072601,3-1,0.0804987365441047,Contender,Primera División de Chile,2025
2025-11-02,à venir,Iquique,La Serena,,0.468775408965945,0.21877421616899442,0.3074295413686248,0.21249019749768588,0.14254160592469067,0.3047244850415865,0.20062401482797743,1-1,0.09156820876184715,Contender,Primera División de Chile,2025
2025-11-02,à venir,Ñublense,Colo-Colo,,0.39700748373226885,0.3705114804660924,0.23244570996292774,0.5587663681125915,0.4232626155074106,0.05636282331952591,0.021370255611060478,0-0,0.23651326945452184,Contender,Primera División de Chile,2025
