Date,Time,Home,Away,Datetime,%Home,%Draw,%Away,%H_CS,%A_CS,%H_3GS,%A_3GS,S_P,%S_P,Sorare Competition,league,season
2025-10-17,20:45,Paris S-G,Strasbourg,2025-10-17 20:45:00,0.7481120659219768,0.13006336360002263,0.08946405349570238,0.372321039348492,0.05100710617015983,0.5390163232044802,0.06984807557668736,2-0,0.0868942463519191,Champion,Ligue 1 McDonald’s,2025-2026
2025-10-18,17:00,Nice,Lyon,2025-10-18 17:00:00,0.6552527316620842,0.18155677787886879,0.15231530362145948,0.346647994043964,0.09397242551959782,0.41021615669644745,0.08838564382124396,2-1,0.09655127388664721,Champion,Ligue 1 McDonald’s,2025-2026
2025-10-18,19:00,Angers,Monaco,2025-10-18 19:00:00,0.20788126847766913,0.20598527408629155,0.5797444194784626,0.12008968332406182,0.3015200945500519,0.11797274835127444,0.3493375109647064,1-2,0.09761123456270109,Champion,Ligue 1 McDonald’s,2025-2026
2025-10-18,21:05,Marseille,Le Havre,2025-10-18 21:05:00,0.7033404566908803,0.13234189368365737,0.1170626462800656,0.2593606809273376,0.0392888423299987,0.5805391085525808,0.13614022788230082,3-1,0.07864857899277608,Champion,Ligue 1 McDonald’s,2025-2026
2025-10-19,15:00,Lens,Paris FC,2025-10-19 15:00:00,0.3622875402697958,0.35824808578768713,0.27942503758840537,0.4940434134272166,0.428067231164659,0.05461153823726425,0.0347548823006884,0-0,0.2114921153896683,Champion,Ligue 1 McDonald’s,2025-2026
2025-10-19,17:15,Rennes,Auxerre,2025-10-19 17:15:00,0.6634472842220162,0.1853485923297048,0.14247077553993995,0.3864571200879602,0.10374047097427824,0.386175215640438,0.06928764986908893,2-0,0.10381837745876706,Champion,Ligue 1 McDonald’s,2025-2026
2025-10-19,17:15,Lorient,Brest,2025-10-19 17:15:00,0.4774693802573351,0.2118078752110406,0.3039862391436108,0.19750521318652534,0.12700928278229057,0.33431882755235715,0.2183669766747181,2-1,0.08680510431857164,Champion,Ligue 1 McDonald’s,2025-2026
2025-10-19,17:15,Toulouse,Metz,2025-10-19 17:15:00,0.4595231922914615,0.17192888924868166,0.32342707947049315,0.07980852077060357,0.05114021046157,0.5285305500078511,0.4272268355197776,2-2,0.05829489242737954,Champion,Ligue 1 McDonald’s,2025-2026
2025-10-19,20:45,Nantes,Lille,2025-10-19 20:45:00,0.3155067951551567,0.28607963583481855,0.39804447263758713,0.29863391041555465,0.3525288652262893,0.0881255507909364,0.12207112192696772,1-1,0.13265804047204177,Champion,Ligue 1 McDonald’s,2025-2026
2025-10-24,20:45,Paris FC,Nantes,2025-10-24 20:45:00,0.5878521283091648,0.23084722766190754,0.17889253606401875,0.42216098903937366,0.16957812142622464,0.2601522069916003,0.05626500295766175,1-0,0.1273352694093229,Champion,Ligue 1 McDonald’s,2025-2026
2025-10-25,17:00,Brest,Paris S-G,2025-10-25 17:00:00,0.23620841304659038,0.18248545493562604,0.5624310078884547,0.07399400777807628,0.18604197409411743,0.2277476051038038,0.4640863091010456,1-2,0.07906035161184416,Champion,Ligue 1 McDonald’s,2025-2026
